race_id,race_round,race_title,weather,ground_status,where_racecourse,total_horse_number,frame_number_first,horse_number_first,frame_number_second,horse_number_second,frame_number_third,horse_number_third,tansyo,hukusyo_first,hukusyo_second,hukusyo_third,wakuren,umaren,wide_1_2,wide_1_3,wide_2_3,umatan,renhuku3,rentan3,is_obstacle,ground_type,is_left_right_straight,distance,weather_rain,weather_snow,datetime
202306010810,10,江戸川ステークス ,晴,1,中山,16,6,11,3,5,4,8,2070,510,230,200,1200,6700,2120,1860,710,15360,11880,107350,0.0,ダ,右,1200,0,0,2023-01-22 15:10:00
202306010811,11,第64回アメリカジョッキーC(G2),晴,1,中山,14,3,4,6,9,4,6,860,300,380,270,640,3950,1300,1080,1230,8290,10710,71370,0.0,芝,右,2200,0,0,2023-01-22 15:45:00
202306010812,12,4歳以上2勝クラス,晴,1,中山,9,1,1,3,3,4,4,460,130,140,110,1400,1330,340,190,270,2510,690,6200,0.0,芝,右,1600,0,0,2023-01-22 16:25:00
202307010101,1,3歳未勝利,晴,1,中京,13,8,13,7,11,7,10,410,190,720,550,530,3860,950,710,2540,5980,9010,43450,0.0,ダ,左,1800,0,0,2023-01-05 10:10:00
202307010102,2,3歳未勝利,晴,1,中京,15,4,7,3,4,5,9,3400,710,210,300,500,13610,3760,4440,1100,27990,30660,355050,0.0,ダ,左,1200,0,0,2023-01-05 10:40:00
202307010103,3,3歳未勝利,晴,1,中京,12,7,9,3,3,2,2,1200,420,190,1050,2630,2660,960,4670,2190,5650,26350,128500,0.0,ダ,左,1900,0,0,2023-01-05 11:10:00
202307010104,4,4歳以上1勝クラス,晴,1,中京,12,6,7,5,6,3,3,2260,500,200,670,3110,4770,1190,4760,2010,12120,31920,225390,0.0,ダ,左,1800,0,0,2023-01-05 11:40:00
202307010105,5,3歳新馬,晴,1,中京,12,5,6,2,2,5,5,1510,310,250,130,920,5660,1480,510,480,14350,2920,35430,0.0,芝,左,2000,0,0,2023-01-05 12:30:00
202307010106,6,3歳1勝クラス,晴,1,中京,9,3,3,8,9,6,6,140,110,130,200,240,290,160,390,710,380,1710,3160,0.0,芝,左,2000,0,0,2023-01-05 13:01:00
202307010107,7,4歳以上2勝クラス,晴,1,中京,16,4,7,7,14,8,15,8990,1780,190,420,2930,19560,5110,12540,860,51980,48040,478440,0.0,ダ,左,1200,0,0,2023-01-05 13:30:00
202307010108,8,4歳以上2勝クラス,晴,1,中京,16,6,12,7,14,3,5,310,130,140,140,510,650,290,340,330,1240,1100,4100,0.0,ダ,左,1900,0,0,2023-01-05 14:00:00
202307010109,9,門松ステークス ,晴,1,中京,16,1,2,6,12,7,14,480,180,190,270,1400,1440,590,940,920,2750,3980,20780,0.0,ダ,左,1400,0,0,2023-01-05 14:35:00
202307010110,10,万葉ステークス ,晴,1,中京,16,8,15,2,3,1,1,300,170,710,810,3650,4840,1800,3210,5940,7410,45340,184630,0.0,芝,左,3000,0,0,2023-01-05 15:10:00
202307010111,11,第61回スポニチ賞京都金杯(G3),晴,1,中京,16,4,7,3,5,1,2,740,280,220,210,1660,2280,880,920,770,4370,4140,24480,0.0,芝,左,1600,0,0,2023-01-05 15:45:00
202307010112,12,4歳以上2勝クラス,晴,1,中京,12,4,4,5,6,7,9,290,160,410,470,1190,2240,800,1090,3510,3310,10790,40960,0.0,芝,左,1600,0,0,2023-01-05 16:20:00
202307010201,1,3歳未勝利,晴,1,中京,15,6,11,6,10,3,4,560,170,140,250,830,830,350,810,640,1700,2490,12560,0.0,ダ,左,1800,0,0,2023-01-07 10:10:00
202307010202,2,3歳未勝利,晴,1,中京,16,1,2,8,15,5,9,1200,210,110,170,880,1110,430,820,260,3230,1780,17950,0.0,ダ,左,1200,0,0,2023-01-07 10:40:00
202307010203,3,3歳未勝利,晴,1,中京,13,7,10,4,4,1,1,3940,860,200,1260,3310,7660,2350,16020,4480,18810,109590,716860,0.0,ダ,左,1900,0,0,2023-01-07 11:10:00
202307010204,4,3歳新馬,晴,1,中京,12,5,5,7,10,7,9,5050,890,250,980,1700,16530,4620,10240,2840,39840,92980,896940,0.0,ダ,左,1800,0,0,2023-01-07 11:40:00
202307010205,5,3歳未勝利,晴,1,中京,15,5,8,7,13,6,10,190,120,820,190,3300,9900,2870,360,3320,9450,14210,61690,0.0,芝,左,1600,0,0,2023-01-07 12:30:00
202307010206,6,3歳1勝クラス,晴,1,中京,9,4,4,3,3,1,1,170,110,140,110,500,810,260,140,310,1000,550,2440,0.0,芝,左,1200,0,0,2023-01-07 13:00:00
202307010207,7,4歳以上1勝クラス,晴,1,中京,12,6,8,7,9,4,4,260,120,150,220,570,540,240,500,700,1060,1550,6120,0.0,ダ,左,1800,0,0,2023-01-07 13:30:00
202307010208,8,4歳以上2勝クラス,晴,1,中京,15,5,8,2,3,8,14,1620,330,180,470,3740,3170,1000,2890,1760,8130,20450,93370,0.0,ダ,左,1800,0,0,2023-01-07 14:00:00
202307010209,9,長良川特別 ,晴,1,中京,14,6,10,8,14,8,13,1680,450,190,270,830,5140,1550,1970,930,12400,11360,88690,0.0,芝,左,2200,0,0,2023-01-07 14:35:00
202307010210,10,寿ステークス ,晴,1,中京,13,5,7,8,13,4,5,340,170,200,260,560,1240,510,710,1130,2390,3820,15110,0.0,芝,左,2000,0,0,2023-01-07 15:10:00
202307010211,11,すばるステークス(L),晴,1,中京,14,6,10,7,12,4,5,280,120,110,250,220,250,160,580,520,670,1110,4690,0.0,ダ,左,1400,0,0,2023-01-07 15:45:00
202307010212,12,4歳以上1勝クラス,晴,1,中京,18,7,14,2,4,7,15,260,160,350,630,1220,2090,790,1590,4020,2830,16060,61790,0.0,芝,左,1400,0,0,2023-01-07 16:20:00
202307010301,1,3歳未勝利,晴,1,中京,15,5,9,5,8,1,1,4790,590,430,120,22370,27180,5620,1560,910,70930,16580,238260,0.0,ダ,左,1800,0,0,2023-01-08 10:10:00
202307010302,2,3歳未勝利,晴,1,中京,16,6,11,5,9,6,12,2310,650,220,210,1360,8980,3320,2750,800,20720,15970,136510,0.0,ダ,左,1400,0,0,2023-01-08 10:40:00
202307010303,3,3歳未勝利,晴,1,中京,11,8,11,7,9,5,5,480,120,110,110,670,760,260,200,160,1860,470,5110,0.0,ダ,左,1800,0,0,2023-01-08 11:10:00
202307010304,4,3歳新馬,晴,1,中京,16,6,11,6,12,5,9,1020,290,190,430,2230,2080,680,2440,1410,5680,10000,56180,0.0,ダ,左,1200,0,0,2023-01-08 11:40:00
202307010305,5,3歳未勝利,晴,1,中京,18,5,10,6,11,7,13,1540,520,510,420,5000,16830,5160,3420,3270,30160,59910,361320,0.0,芝,左,2200,0,0,2023-01-08 12:30:00
202307010306,6,3歳新馬,晴,1,中京,15,3,4,5,9,4,6,480,150,120,490,600,570,270,1770,1070,1630,4930,23910,0.0,芝,左,2000,0,0,2023-01-08 13:01:00
202307010307,7,4歳以上1勝クラス,晴,1,中京,16,3,5,4,7,2,4,480,200,340,300,2340,3660,1100,1000,2560,6460,13610,59790,0.0,ダ,左,1200,0,0,2023-01-08 13:30:00
202307010308,8,4歳以上1勝クラス,晴,1,中京,12,8,12,3,3,6,8,610,140,110,110,1210,1250,320,250,150,3030,570,7260,0.0,ダ,左,1900,0,0,2023-01-08 14:01:00
202307010309,9,濃尾特別 ,晴,1,中京,16,3,6,7,13,5,10,6590,1180,270,2850,6880,23510,4470,35250,12060,62060,444280,2581850,0.0,ダ,左,1800,0,0,2023-01-08 14:35:00
202307010310,10,新春ステークス ,晴,1,中京,11,6,7,7,9,8,10,870,260,560,260,3700,8050,1840,1220,2980,13450,22820,134330,0.0,芝,左,1400,0,0,2023-01-08 15:10:00
202307010311,11,第57回日刊スポシンザン記念(G3),晴,1,中京,7,2,2,7,7,4,4,300,180,250,0,970,0,390,370,420,1490,1290,5520,0.0,芝,左,1600,0,0,2023-01-08 15:45:00
202307010312,12,4歳以上2勝クラス,晴,1,中京,13,8,13,5,7,7,10,650,200,130,150,770,890,400,600,330,1970,1570,8600,0.0,芝,左,1200,0,0,2023-01-08 16:20:00
202307010401,1,3歳未勝利,晴,1,中京,11,6,7,2,2,4,4,190,110,110,120,170,170,110,180,190,340,230,670,0.0,ダ,左,1800,0,0,2023-01-09 10:10:00
202307010402,2,3歳未勝利,晴,1,中京,16,4,7,2,4,2,3,880,330,260,170,1740,5560,1870,940,590,10260,6640,54250,0.0,ダ,左,1200,0,0,2023-01-09 10:40:00
202307010403,3,3歳1勝クラス,晴,1,中京,12,5,6,8,12,6,8,1050,270,260,370,610,3700,1280,1310,2020,8330,14750,84220,0.0,ダ,左,1800,0,0,2023-01-09 11:10:00
202307010404,4,4歳以上1勝クラス,晴,1,中京,16,2,4,5,9,1,1,1430,320,160,130,3480,5430,1480,560,290,12760,3360,42200,0.0,ダ,左,1400,0,0,2023-01-09 11:40:00
202307010405,5,3歳未勝利,晴,1,中京,16,6,12,3,6,4,7,600,200,130,210,840,820,380,740,480,1870,2030,9140,0.0,芝,左,1600,0,0,2023-01-09 12:30:00
202307010406,6,3歳新馬,晴,1,中京,16,7,14,1,2,8,15,240,140,570,540,730,3940,1410,1160,6460,5370,22960,78660,0.0,芝,左,1600,0,0,2023-01-09 13:01:00
202307010407,7,3歳未勝利,晴,1,中京,18,8,16,2,4,7,13,420,190,430,1010,1660,4060,1680,4530,8120,6860,54590,222640,0.0,芝,左,2000,0,0,2023-01-09 13:30:00
202307010408,8,4歳以上1勝クラス,晴,1,中京,15,3,5,8,15,5,8,1170,370,190,350,1430,3340,1270,2240,1360,8260,17590,115950,0.0,ダ,左,1800,0,0,2023-01-09 14:00:00
202307010409,9,鳥羽特別 ,晴,1,中京,14,5,8,6,10,5,7,180,110,220,190,900,1330,540,310,1650,1750,2450,8470,0.0,ダ,左,1400,0,0,2023-01-09 14:35:00
202307010410,10,雅ステークス ,晴,1,中京,16,8,16,3,5,2,4,590,190,140,180,1420,1250,510,560,410,2730,1960,11620,0.0,ダ,左,1800,0,0,2023-01-09 15:10:00
202307010411,11,淀短距離ステークス(L),晴,1,中京,15,2,2,2,3,8,15,3200,660,890,1400,33610,37950,10190,17250,19320,79490,593430,3564220,0.0,芝,左,1200,0,0,2023-01-09 15:45:00
202307010412,12,4歳以上1勝クラス,晴,1,中京,14,3,4,8,14,7,11,1760,390,130,380,630,2290,760,3950,810,6560,10050,86720,0.0,芝,左,2000,0,0,2023-01-09 16:20:00
202307010501,1,3歳未勝利,小雨,3,中京,16,3,5,4,8,1,2,1620,280,110,250,750,950,410,2070,380,3750,3190,32890,0.0,ダ,左,1200,1,0,2023-01-14 10:01:00
202307010502,2,3歳未勝利,小雨,3,中京,15,6,11,8,15,3,5,2050,390,120,340,680,1610,730,2890,650,4830,6420,52550,0.0,ダ,左,1400,1,0,2023-01-14 10:30:00
202307010503,3,3歳未勝利,小雨,3,中京,13,7,11,2,2,3,3,1440,380,390,200,3460,20510,6060,1140,1240,28600,22880,199090,0.0,ダ,左,1800,1,0,2023-01-14 11:00:00
202307010504,4,3歳新馬,小雨,3,中京,16,7,13,7,14,4,7,500,220,260,280,2500,2260,910,810,1480,4580,8900,46040,0.0,ダ,左,1400,1,0,2023-01-14 11:30:00
202307010505,5,3歳未勝利,小雨,3,中京,18,3,6,2,3,5,9,240,140,540,150,1980,4200,1370,250,1750,6170,3900,23400,0.0,芝,左,1400,1,0,2023-01-14 12:20:00
202307010506,6,3歳1勝クラス,小雨,3,中京,6,3,3,1,1,4,4,380,210,230,0,880,0,370,1300,1670,1730,5840,20280,0.0,芝,左,2200,1,0,2023-01-14 12:55:00
202307010507,7,4歳以上1勝クラス,曇,3,中京,9,8,9,4,4,3,3,530,150,240,110,1390,2790,740,270,460,5330,2050,15230,0.0,ダ,左,1800,0,0,2023-01-14 13:25:00
202307010508,8,4歳以上1勝クラス,曇,3,中京,14,7,12,4,6,8,14,260,120,150,230,440,440,240,440,520,730,1180,4000,0.0,ダ,左,1200,0,0,2023-01-14 13:55:00
202307010509,9,渥美特別 ,曇,3,中京,8,7,7,4,4,5,5,140,110,320,130,1620,0,580,160,1240,2750,1500,7500,0.0,芝,左,2000,0,0,2023-01-14 14:25:00
202307010510,10,遠江ステークス ,曇,3,中京,16,7,14,3,6,4,7,180,110,150,250,380,400,230,460,730,570,1360,3330,0.0,ダ,左,1400,0,0,2023-01-14 15:01:00
202307010511,11,第60回愛知杯(G3),曇,3,中京,15,2,3,7,13,2,2,390,160,340,180,1730,3900,1290,460,1120,6120,5500,32220,0.0,芝,左,2000,0,0,2023-01-14 15:35:00
202307010512,12,4歳以上1勝クラス,曇,3,中京,16,6,11,3,6,8,15,320,140,440,120,1980,4040,990,210,1100,5610,3180,22010,0.0,芝,左,1600,0,0,2023-01-14 16:10:00
202307010601,1,3歳未勝利,晴,4,中京,11,8,11,3,3,6,6,210,110,120,120,430,380,170,180,220,600,240,950,0.0,ダ,左,1900,0,0,2023-01-15 10:01:00
202307010602,2,3歳未勝利,晴,4,中京,16,5,9,7,14,5,10,240,130,330,330,1360,1540,600,530,2040,2290,4410,18510,0.0,ダ,左,1400,0,0,2023-01-15 10:30:00
202307010603,3,3歳新馬,晴,4,中京,14,3,4,5,7,6,10,620,200,250,200,890,2200,730,640,810,4070,3560,22380,0.0,ダ,左,1800,0,0,2023-01-15 11:00:00
202307010604,4,3歳1勝クラス,晴,4,中京,11,2,2,6,7,6,6,640,220,230,210,960,1970,630,540,550,3560,3420,19270,0.0,ダ,左,1200,0,0,2023-01-15 11:30:00
202307010605,5,3歳未勝利,晴,3,中京,12,5,6,5,5,1,1,140,110,120,110,330,340,150,140,220,420,270,780,0.0,芝,左,2000,0,0,2023-01-15 12:20:00
202307010606,6,3歳新馬,晴,3,中京,12,6,7,2,2,5,6,1510,330,610,200,12300,12830,2130,1020,1480,26420,14630,118610,0.0,芝,左,2000,0,0,2023-01-15 12:50:00
202307010607,7,4歳以上1勝クラス,晴,4,中京,14,5,7,4,5,7,12,1540,530,140,300,2690,3160,1180,4230,690,6580,11310,63580,0.0,ダ,左,1400,0,0,2023-01-15 13:20:00
202307010608,8,4歳以上2勝クラス,曇,4,中京,13,4,5,8,13,1,1,410,170,210,390,430,1760,580,1280,1430,3160,6480,31250,0.0,ダ,左,1200,0,0,2023-01-15 13:50:00
202307010609,9,天竜川特別 ,曇,4,中京,14,6,10,5,7,7,12,160,110,150,160,450,480,220,220,440,620,700,1930,0.0,ダ,左,1800,0,0,2023-01-15 14:25:00
202307010610,10,紅梅ステークス(L),曇,4,中京,10,4,4,8,9,1,1,660,180,140,180,830,930,320,550,410,2340,1560,9690,0.0,芝,左,1400,0,0,2023-01-15 15:01:00
202307010611,11,第70回日経新春杯(G2),曇,4,中京,14,2,2,6,10,7,12,380,190,740,240,2390,8410,2380,730,3620,13440,17190,96330,0.0,芝,左,2200,0,0,2023-01-15 15:35:00
202307010612,12,4歳以上2勝クラス,曇,4,中京,12,2,2,3,3,6,7,6170,920,170,140,8770,9190,2610,3250,310,29870,10310,148590,0.0,芝,左,1400,0,0,2023-01-15 16:10:00
202307010701,1,3歳未勝利,晴,1,中京,13,8,13,4,5,1,1,430,170,110,210,230,800,340,810,400,1490,1840,8380,0.0,ダ,左,1900,0,0,2023-01-21 10:01:00
202307010702,2,3歳未勝利,晴,1,中京,12,6,8,7,9,3,3,210,110,110,130,370,400,170,230,260,660,570,1790,0.0,ダ,左,1200,0,0,2023-01-21 10:30:00
202307010703,3,3歳新馬,晴,1,中京,16,8,15,2,3,5,10,5430,1100,710,350,8330,60800,15730,8980,2750,102790,161440,1665270,0.0,ダ,左,1800,0,0,2023-01-21 11:00:00
202307010704,4,3歳1勝クラス,晴,1,中京,9,7,7,5,5,1,1,1690,290,830,160,10840,16310,4150,840,1970,34420,17930,168400,0.0,ダ,左,1400,0,0,2023-01-21 11:30:00
202307010705,5,3歳未勝利,晴,1,中京,11,7,8,2,2,6,6,180,110,130,270,360,450,200,540,880,650,1820,4770,0.0,芝,左,2000,0,0,2023-01-21 12:20:00
202307010706,6,3歳未勝利,晴,1,中京,11,5,5,8,10,8,11,210,110,110,130,180,320,150,170,210,580,320,1320,0.0,芝,左,1600,0,0,2023-01-21 12:55:00
202307010707,7,4歳以上2勝クラス,晴,1,中京,16,4,7,8,16,1,2,180,110,160,160,420,650,300,290,640,970,1270,3890,0.0,ダ,左,1900,0,0,2023-01-21 13:25:00
202307010708,8,4歳以上2勝クラス,晴,1,中京,16,6,11,2,4,7,13,860,210,140,170,920,1480,530,500,420,3750,2140,14370,0.0,ダ,左,1400,0,0,2023-01-21 13:55:00
202307010709,9,遠州灘ステークス ,晴,1,中京,16,4,8,2,4,4,7,1160,210,110,160,420,1220,440,750,230,3250,1600,14270,0.0,ダ,左,1800,0,0,2023-01-21 14:25:00
202307010710,10,若駒ステークス(L),晴,1,中京,7,5,5,1,1,4,4,400,210,200,0,830,0,310,330,330,1640,1180,5340,0.0,芝,左,2000,0,0,2023-01-21 15:01:00
202307010711,11,睦月ステークス ,晴,1,中京,9,3,3,4,4,5,5,680,260,170,230,1690,1830,650,1080,660,3470,4750,24160,0.0,芝,左,1600,0,0,2023-01-21 15:35:00
202307010712,12,4歳以上1勝クラス,晴,1,中京,7,3,3,1,1,5,5,150,110,170,0,360,0,190,270,650,460,1070,2120,0.0,芝,左,2200,0,0,2023-01-21 16:10:00
202307010801,1,3歳未勝利,晴,1,中京,15,5,9,8,14,4,6,120,110,130,270,290,330,210,410,900,500,1610,3840,0.0,ダ,左,1800,0,0,2023-01-22 10:01:00
202307010802,2,3歳未勝利,晴,1,中京,15,1,1,2,3,5,8,190,110,170,210,550,670,320,340,880,900,1900,4540,0.0,ダ,左,1400,0,0,2023-01-22 10:30:00
202307010803,3,3歳新馬,晴,1,中京,16,2,4,1,2,7,14,870,280,200,440,1460,1820,670,2650,1530,4720,13550,70630,0.0,ダ,左,1200,0,0,2023-01-22 11:00:00
202307010804,4,3歳1勝クラス,晴,1,中京,8,4,4,2,2,8,8,1980,530,200,160,5770,0,1880,1790,510,14870,7630,85810,0.0,ダ,左,1800,0,0,2023-01-22 11:30:00
202307010805,5,3歳未勝利,晴,1,中京,11,8,11,5,5,2,2,280,130,150,380,410,570,270,770,790,980,2240,8390,0.0,芝,左,2200,0,0,2023-01-22 12:20:00
202307010806,6,3歳新馬,晴,1,中京,16,8,16,3,6,4,7,510,170,140,160,870,1080,400,540,330,2330,1680,10970,0.0,芝,左,1600,0,0,2023-01-22 12:50:00
202307010807,7,4歳以上1勝クラス,晴,1,中京,12,2,2,7,9,5,5,960,180,110,310,600,650,300,1990,620,2350,3860,35100,0.0,ダ,左,1900,0,0,2023-01-22 13:20:00
202307010808,8,4歳以上1勝クラス,晴,1,中京,15,2,2,6,11,7,12,2150,490,230,350,690,3690,1330,3190,1610,15050,18860,197500,0.0,ダ,左,1200,0,0,2023-01-22 13:50:00
202307010809,9,西尾特別 ,晴,1,中京,8,8,8,3,3,4,4,2170,250,180,110,6290,0,1050,360,280,19090,2300,49690,0.0,芝,左,2000,0,0,2023-01-22 14:25:00
202307010810,10,長篠ステークス ,晴,1,中京,10,6,6,3,3,7,8,170,110,180,120,820,930,290,150,380,1150,660,3030,0.0,芝,左,1600,0,0,2023-01-22 15:01:00
202307010811,11,第40回東海テレビ杯東海S(G2),晴,1,中京,15,6,10,3,4,7,13,510,180,120,170,600,970,400,680,350,1990,1750,8490,0.0,ダ,左,1800,0,0,2023-01-22 15:35:00
202307010812,12,4歳以上2勝クラス,晴,1,中京,8,5,5,4,4,2,2,200,110,170,270,590,0,250,670,1080,780,3120,7790,0.0,芝,左,1400,0,0,2023-01-22 16:10:00
202307010901,1,3歳未勝利,晴,1,中京,11,8,11,3,3,6,7,440,110,110,120,280,290,160,390,210,810,440,2640,0.0,ダ,左,1800,0,0,2023-01-28 09:55:00
202307010902,2,3歳未勝利,晴,1,中京,12,2,2,6,8,5,6,210,110,200,110,430,920,320,160,550,1400,1010,4500,0.0,ダ,左,1200,0,0,2023-01-28 10:25:00
202307010903,3,3歳未勝利,晴,1,中京,15,2,3,1,1,6,10,980,340,160,900,680,1850,750,8260,3320,3800,38060,135460,0.0,ダ,左,1900,0,0,2023-01-28 10:55:00
202307010904,4,3歳新馬,晴,1,中京,16,3,5,5,9,4,8,310,140,220,370,1000,1560,630,1030,1650,3090,5670,23330,0.0,ダ,左,1400,0,0,2023-01-28 11:25:00
202307010905,5,3歳未勝利,晴,1,中京,8,3,3,1,1,8,8,220,110,210,110,1420,0,430,170,640,1960,1160,5110,0.0,芝,左,2000,0,0,2023-01-28 12:15:00
202307010906,6,3歳1勝クラス,晴,1,中京,13,5,7,7,10,4,4,1410,420,340,910,1430,5930,1780,4630,4180,11760,42460,221510,0.0,ダ,左,1400,0,0,2023-01-28 12:45:00
202307010907,7,4歳以上1勝クラス,晴,1,中京,8,5,5,4,4,2,2,730,160,110,150,700,0,250,580,210,2100,940,7780,0.0,ダ,左,1800,0,0,2023-01-28 13:15:00
202307010908,8,4歳以上2勝クラス,晴,1,中京,16,8,15,6,12,7,13,530,150,120,140,550,570,320,420,240,1490,890,5160,0.0,ダ,左,1200,0,0,2023-01-28 13:50:00
202307010909,9,白梅賞 ,晴,1,中京,7,4,4,1,1,5,5,320,190,210,0,940,0,240,160,150,1660,300,2840,0.0,芝,左,1600,0,0,2023-01-28 14:25:00
202307010910,10,茶臼山高原特別 ,晴,1,中京,9,1,1,8,9,5,5,470,160,110,690,430,610,290,2620,1120,1420,4710,23450,0.0,芝,左,2200,0,0,2023-01-28 15:01:00
202307010911,11,伊賀ステークス ,晴,1,中京,16,6,12,7,14,2,3,490,220,320,560,1960,3190,1090,1960,3060,5350,22400,75010,0.0,ダ,左,1200,0,0,2023-01-28 15:35:00
202307010912,12,4歳以上1勝クラス,晴,1,中京,13,7,10,5,6,8,13,8230,980,240,150,1490,23750,4930,3040,480,72210,13520,264310,0.0,芝,左,1600,0,0,2023-01-28 16:10:00
202307011001,1,3歳未勝利,晴,1,中京,13,3,3,7,10,8,13,740,130,160,100,3300,3010,500,180,240,6440,780,11900,0.0,ダ,左,1200,0,0,2023-01-29 10:01:00
202307011002,2,3歳未勝利,晴,1,中京,12,7,10,7,9,8,11,730,320,150,410,1080,1640,740,1790,810,3340,7210,30500,0.0,ダ,左,1800,0,0,2023-01-29 10:30:00
202307011003,3,3歳未勝利,晴,1,中京,15,4,6,5,8,1,1,160,110,120,130,380,350,160,160,260,490,320,1000,0.0,ダ,左,1400,0,0,2023-01-29 11:00:00
202307011004,4,3歳1勝クラス,晴,1,中京,13,2,2,8,12,6,9,1290,270,170,130,2130,3670,1030,650,320,8060,2840,26900,0.0,ダ,左,1200,0,0,2023-01-29 11:30:00
202307011005,5,3歳未勝利,晴,1,中京,16,2,4,3,6,6,12,190,130,460,440,1520,1750,660,980,4760,2390,14420,46540,0.0,芝,左,1600,0,0,2023-01-29 12:20:00
202307011006,6,3歳新馬,晴,1,中京,12,6,8,8,11,2,2,730,240,320,160,1940,7040,1300,710,760,10350,8210,74400,0.0,芝,左,2000,0,0,2023-01-29 12:50:00
202307011007,7,4歳以上1勝クラス,晴,1,中京,8,8,8,3,3,4,4,2990,540,200,530,5570,0,1610,3270,1440,18530,25290,178420,0.0,ダ,左,1800,0,0,2023-01-29 13:20:00
202307011008,8,4歳以上1勝クラス,晴,1,中京,16,1,1,2,3,3,6,310,140,310,180,1290,1980,660,340,970,3340,2580,13020,0.0,ダ,左,1400,0,0,2023-01-29 13:50:00
202307011009,9,美濃ステークス ,晴,1,中京,7,1,1,3,3,4,4,380,160,120,0,340,0,110,130,120,730,170,1320,0.0,芝,左,2200,0,0,2023-01-29 14:25:00
202307011010,10,刈谷特別 ,晴,1,中京,16,3,5,4,8,2,4,260,140,170,290,520,660,340,700,1060,1030,3230,10300,0.0,ダ,左,1800,0,0,2023-01-29 15:01:00
